wals code	name	value	description	latitude	longitude	genus	family	area
lmn	Lamani	5	No definite or indefinite article	17.0	77.0	Indic	Indo-European	Nominal Categories
lmp	Lampung	4	No indefinite, but definite article	-5.0	105.0	Lampungic	Austronesian	Nominal Categories
lan	Lango	3	Indefinite affix	2.16666666667	33.0	Western Nilotic	Eastern Sudanic	Nominal Categories
lao	Lao	5	No definite or indefinite article	18.0	103.0	Kam-Tai	Tai-Kadai	Nominal Categories
lat	Latvian	2	Indefinite word same as 'one'	57.0	24.0	Baltic	Indo-European	Nominal Categories
lav	Lavukaleve	2	Indefinite word same as 'one'	-9.08333333333	159.2	Lavukaleve	Solomons East Papuan	Nominal Categories
lel	Lele	1	Indefinite word distinct from 'one'	9.08333333333	15.5833333333	East Chadic	Afro-Asiatic	Nominal Categories
llm	Lelemi	1	Indefinite word distinct from 'one'	7.33333333333	0.5	Na-Togo	Niger-Congo	Nominal Categories
len	Lenakel	2	Indefinite word same as 'one'	-19.45	169.25	Oceanic	Austronesian	Nominal Categories
lep	Lepcha	2	Indefinite word same as 'one'	27.1666666667	88.5	Himalayish	Sino-Tibetan	Nominal Categories
lew	Lewo	2	Indefinite word same as 'one'	-16.75	168.333333333	Oceanic	Austronesian	Nominal Categories
lez	Lezgian	2	Indefinite word same as 'one'	41.6666666667	47.8333333333	Lezgic	Nakh-Daghestanian	Nominal Categories
lim	Limbu	3	Indefinite affix	27.1666666667	87.75	Himalayish	Sino-Tibetan	Nominal Categories
lit	Lithuanian	5	No definite or indefinite article	55.0	24.0	Baltic	Indo-European	Nominal Categories
ara	Lokono	2	Indefinite word same as 'one'	5.5	-55.1666666667	Antillean Arawakan	Arawakan	Nominal Categories
lon	Loniu	2	Indefinite word same as 'one'	-2.06666666667	147.333333333	Oceanic	Austronesian	Nominal Categories
lug	Lugbara	5	No definite or indefinite article	3.08333333333	30.9166666667	Moru-Ma'di	Central Sudanic	Nominal Categories
lbu	Lunda	5	No definite or indefinite article	-10.6666666667	24.0	Bantu	Niger-Congo	Nominal Categories
luo	Luo	1	Indefinite word distinct from 'one'	-0.5	34.75	Western Nilotic	Eastern Sudanic	Nominal Categories
luv	Luvale	5	No definite or indefinite article	-12.0	22.0	Bantu	Niger-Congo	Nominal Categories
myn	Ma'anyan	2	Indefinite word same as 'one'	-2.0	115.0	Barito	Austronesian	Nominal Categories
mad	Ma'di	4	No indefinite, but definite article	3.25	31.5	Moru-Ma'di	Central Sudanic	Nominal Categories
maa	Maasai	5	No definite or indefinite article	-3.0	36.0	Eastern Nilotic	Eastern Sudanic	Nominal Categories
mac	Macushi	5	No definite or indefinite article	4.0	-60.0	Cariban	Cariban	Nominal Categories
mae	Mae	1	Indefinite word distinct from 'one'	-16.0	167.25	Oceanic	Austronesian	Nominal Categories
msn	Maisin	5	No definite or indefinite article	-9.5	149.166666667	Oceanic	Austronesian	Nominal Categories
mkj	Makasae	5	No definite or indefinite article	-8.66666666667	126.5	East Timor	Greater West Bomberai	Nominal Categories
mal	Malagasy	4	No indefinite, but definite article	-20.0	47.0	Barito	Austronesian	Nominal Categories
mlu	Maleu	5	No definite or indefinite article	-5.71666666667	148.416666667	Oceanic	Austronesian	Nominal Categories
mam	Mam	2	Indefinite word same as 'one'	15.0	-91.8333333333	Mayan	Mayan	Nominal Categories
mnm	Manam	5	No definite or indefinite article	-4.0	145.0	Oceanic	Austronesian	Nominal Categories
mdn	Mandan	3	Indefinite affix	46.5	-102.5	Mandan	Siouan	Nominal Categories
mgg	Mangghuer	1	Indefinite word distinct from 'one'	36.0	102.0	Mongolic	Altaic	Nominal Categories
mns	Mansi	5	No definite or indefinite article	62.0	62.0	Ugric	Uralic	Nominal Categories
mao	Maori	1	Indefinite word distinct from 'one'	-40.0	176.0	Oceanic	Austronesian	Nominal Categories
map	Mapudungun	4	No indefinite, but definite article	-38.0	-72.0	Araucanian	Araucanian	Nominal Categories
mra	Mara	5	No definite or indefinite article	-15.0	135.166666667	Mara	Mangarrayi-Maran	Nominal Categories
mhi	Marathi	5	No definite or indefinite article	19.0	76.0	Indic	Indo-European	Nominal Categories
mrg	Margi	4	No indefinite, but definite article	11.0	13.0	Biu-Mandara	Afro-Asiatic	Nominal Categories
mar	Maricopa	4	No indefinite, but definite article	33.1666666667	-113.166666667	Yuman	Hokan	Nominal Categories
mrq	Marquesan	2	Indefinite word same as 'one'	-8.91666666667	-140.083333333	Oceanic	Austronesian	Nominal Categories
mru	Maru	5	No definite or indefinite article	23.5	98.5	Burmese-Lolo	Sino-Tibetan	Nominal Categories
mas	Masa	4	No indefinite, but definite article	10.5	15.5	Masa	Afro-Asiatic	Nominal Categories
msl	Masalit	3	Indefinite affix	13.3333333333	22.0	Maban	Maban	Nominal Categories
mka	Mauka	4	No indefinite, but definite article	8.33333333333	-7.5	Western Mande	Mande	Nominal Categories
may	Maybrat	4	No indefinite, but definite article	-1.33333333333	132.5	Maybrat	Maybrat	Nominal Categories
mzn	Mazanderani	2	Indefinite word same as 'one'	36.5	52.0	Iranian	Indo-European	Nominal Categories
mzc	Mazatec (Chiquihuitlán)	2	Indefinite word same as 'one'	17.75	-96.9166666667	Popolocan	Oto-Manguean	Nominal Categories
mbi	Mbili	4	No indefinite, but definite article	6.11666666667	10.2	Wide Grassfields	Niger-Congo	Nominal Categories
mbm	Mbum	5	No definite or indefinite article	7.75	13.1666666667	Mbumic	Niger-Congo	Nominal Categories
mei	Meithei	2	Indefinite word same as 'one'	24.75	94.0	Manipuri	Sino-Tibetan	Nominal Categories
mde	Mende	4	No indefinite, but definite article	7.83333333333	-11.5	Western Mande	Mande	Nominal Categories
mea	Meyah	2	Indefinite word same as 'one'	-1.16666666667	133.5	East Bird's Head	East Bird's Head	Nominal Categories
mpt	Mian	4	No indefinite, but definite article	-4.75	141.5	Ok	Trans-New Guinea	Nominal Categories
mik	Mikir	5	No definite or indefinite article	26.3333333333	93.5	Karbic	Sino-Tibetan	Nominal Categories
min	Minangkabau	5	No definite or indefinite article	-1.0	101.0	Malayo-Sumbawan	Austronesian	Nominal Categories
mis	Miskito	2	Indefinite word same as 'one'	14.0	-83.6666666667	Misumalpan	Misumalpan	Nominal Categories
mxc	Mixtec (Chalcatongo)	5	No definite or indefinite article	17.05	-97.5833333333	Mixtec	Oto-Manguean	Nominal Categories
mxp	Mixtec (Peñoles)	5	No definite or indefinite article	17.0833333333	-96.9166666667	Mixtec	Oto-Manguean	Nominal Categories
mxy	Mixtec (Yosondúa)	2	Indefinite word same as 'one'	16.9166666667	-97.5833333333	Mixtec	Oto-Manguean	Nominal Categories
miy	Miya	1	Indefinite word distinct from 'one'	10.9166666667	9.66666666667	West Chadic	Afro-Asiatic	Nominal Categories
miz	Mizo	5	No definite or indefinite article	23.1666666667	92.8333333333	Kuki-Chin	Sino-Tibetan	Nominal Categories
mok	Mokilese	1	Indefinite word distinct from 'one'	6.66666666667	159.75	Oceanic	Austronesian	Nominal Categories
moa	Mono-Alu	2	Indefinite word same as 'one'	-7.05	155.75	Oceanic	Austronesian	Nominal Categories
moo	Mooré	4	No indefinite, but definite article	12.8333333333	-1.25	Oti-Volta	Niger-Congo	Nominal Categories
mro	Moro	5	No definite or indefinite article	11.0	30.1666666667	Heiban	Kordofanian	Nominal Categories
mtu	Motu	2	Indefinite word same as 'one'	-9.33333333333	147.0	Oceanic	Austronesian	Nominal Categories
aoj	Mufian	2	Indefinite word same as 'one'	-3.5	143.0	Kombio-Arapesh	Torricelli	Nominal Categories
mum	Mumuye	2	Indefinite word same as 'one'	9.0	11.6666666667	Mumuye-Yandang	Niger-Congo	Nominal Categories
mun	Mundari	5	No definite or indefinite article	23.0	84.6666666667	Munda	Austro-Asiatic	Nominal Categories
mup	Mupun	1	Indefinite word distinct from 'one'	9.5	8.83333333333	West Chadic	Afro-Asiatic	Nominal Categories
mgu	Musgu	2	Indefinite word same as 'one'	10.8333333333	14.9166666667	Biu-Mandara	Afro-Asiatic	Nominal Categories
mwo	Mwotlap	5	No definite or indefinite article	-13.5833333333	167.583333333	Oceanic	Austronesian	Nominal Categories
nab	Nabak	1	Indefinite word distinct from 'one'	-6.41666666667	147.0	Huon	Trans-New Guinea	Nominal Categories
nht	Nahuatl (Tetelcingo)	5	No definite or indefinite article	19.6666666667	-99.0	Aztecan	Uto-Aztecan	Nominal Categories
kho	Nama	3	Indefinite affix	-25.5	18.0	Khoe-Kwadi	Khoe-Kwadi	Nominal Categories
nmb	Nambikuára (Southern)	3	Indefinite affix	-14.0	-59.5	Nambikuaran	Nambikuaran	Nominal Categories
nrg	Nanerge	3	Indefinite affix	11.75	-5.0	Senufo	Niger-Congo	Nominal Categories
nph	Nar-Phu	1	Indefinite word distinct from 'one'	28.6666666667	84.25	Bodic	Sino-Tibetan	Nominal Categories
nas	Nasioi	5	No definite or indefinite article	-6.33333333333	155.583333333	South Bougainville	South Bougainville	Nominal Categories
ndb	Ndebele	5	No definite or indefinite article	-25.3333333333	29.0	Bantu	Niger-Congo	Nominal Categories
ndj	Ndjébbana	5	No definite or indefinite article	-12.1666666667	134.116666667	Ndjébbana	Mangrida	Nominal Categories
ndo	Ndonga	5	No definite or indefinite article	-18.0	17.0	Bantu	Niger-Congo	Nominal Categories
ndu	Ndumu	5	No definite or indefinite article	-1.66666666667	13.5833333333	Bantu	Niger-Congo	Nominal Categories
ndy	Ndyuka	2	Indefinite word same as 'one'	4.5	-54.5	Creoles and Pidgins	other	Nominal Categories
nne	Nengone	2	Indefinite word same as 'one'	-21.5	168.0	Oceanic	Austronesian	Nominal Categories
naj	Neo-Aramaic (Arbel Jewish)	2	Indefinite word same as 'one'	36.3833	44.0	Semitic	Afro-Asiatic	Nominal Categories
nev	Nevome	2	Indefinite word same as 'one'	31.0	-112.5	Tepiman	Uto-Aztecan	Nominal Categories
nwd	Newar (Dolakha)	2	Indefinite word same as 'one'	27.3333333333	86.0	Himalayish	Sino-Tibetan	Nominal Categories
ney	Neyo	4	No indefinite, but definite article	5.0	-6.0	Kru	Niger-Congo	Nominal Categories
ngd	Ngad'a	5	No definite or indefinite article	-8.83333333333	121.0	Central Malayo-Polynesian	Austronesian	Nominal Categories
ngl	Ngalakan	5	No definite or indefinite article	-14.25	134.0	Eastern Gunwinyguan	Gunwinyguan	Nominal Categories
ngm	Ngambay	5	No definite or indefinite article	8.66666666667	16.0	Bongo-Bagirmi	Central Sudanic	Nominal Categories
ngb	Ngbaka (Minagende)	4	No indefinite, but definite article	3.5	20.0	Gbaya-Manza-Ngbaka	Niger-Congo	Nominal Categories
nti	Ngiti	4	No indefinite, but definite article	1.33333333333	30.25	Lendu	Central Sudanic	Nominal Categories
ngi	Ngiyambaa	5	No definite or indefinite article	-31.75	145.5	Southeastern Pama-Nyungan	Pama-Nyungan	Nominal Categories
ngz	Ngizim	1	Indefinite word distinct from 'one'	12.0833333333	10.9166666667	West Chadic	Afro-Asiatic	Nominal Categories
nia	Nias	1	Indefinite word distinct from 'one'	1.0	97.75	Northwest Sumatra-Barrier Islands	Austronesian	Nominal Categories
nca	Nicobarese (Car)	2	Indefinite word same as 'one'	9.0	93.0	Nicobarese	Austro-Asiatic	Nominal Categories
nsg	Nisgha	5	No definite or indefinite article	55.0	-130.0	Tsimshianic	Tsimshianic	Nominal Categories
nif	Niuafo'ou	1	Indefinite word distinct from 'one'	-15.5666666667	-175.616666667	Oceanic	Austronesian	Nominal Categories
nkn	Nkonya	1	Indefinite word distinct from 'one'	7.16666666667	0.25	Tano	Niger-Congo	Nominal Categories
non	Noni	5	No definite or indefinite article	6.41666666667	10.5833333333	Beboid	Niger-Congo	Nominal Categories
noo	Noon	4	No indefinite, but definite article	14.8333333333	-16.8333333333	Cangin	Niger-Congo	Nominal Categories
nor	Norwegian	2	Indefinite word same as 'one'	61.0	8.0	Germanic	Indo-European	Nominal Categories
nua	Nuaulu	1	Indefinite word distinct from 'one'	-3.25	129.166666667	Central Malayo-Polynesian	Austronesian	Nominal Categories
nbd	Nubian (Dongolese)	1	Indefinite word distinct from 'one'	18.25	30.75	Nubian	Eastern Sudanic	Nominal Categories
nun	Nung (in Vietnam)	5	No definite or indefinite article	21.9166666667	106.416666667	Kam-Tai	Tai-Kadai	Nominal Categories
nug	Nunggubuyu	5	No definite or indefinite article	-13.75	135.666666667	Nunggubuyu	Gunwinyguan	Nominal Categories
nym	Nyamwezi	2	Indefinite word same as 'one'	-5.0	33.0	Bantu	Niger-Congo	Nominal Categories
nyu	Nyulnyul	4	No indefinite, but definite article	-17.0	122.833333333	Nyulnyulan	Nyulnyulan	Nominal Categories
ood	O'odham	4	No indefinite, but definite article	32.0	-112.0	Tepiman	Uto-Aztecan	Nominal Categories
obo	Obolo	2	Indefinite word same as 'one'	4.58333333333	7.83333333333	Lower Cross	Niger-Congo	Nominal Categories
ocu	Ocuilteco	2	Indefinite word same as 'one'	18.9166666667	-99.6666666667	Matlatzincan	Oto-Manguean	Nominal Categories
obg	Ogbronuagum	4	No indefinite, but definite article	4.75	6.86666666667	Central Delta	Niger-Congo	Nominal Categories
oji	Ojibwa (Eastern)	4	No indefinite, but definite article	46.0	-80.0	Algonquian	Algic	Nominal Categories
ond	Oneida	4	No indefinite, but definite article	43.0	-75.6666666667	Northern Iroquoian	Iroquoian	Nominal Categories
orh	Oromo (Harar)	5	No definite or indefinite article	9.0	42.0	Lowland East Cushitic	Afro-Asiatic	Nominal Categories
orw	Oromo (Waata)	5	No definite or indefinite article	-3.33333333333	39.8333333333	Lowland East Cushitic	Afro-Asiatic	Nominal Categories
osa	Osage	2	Indefinite word same as 'one'	37.0	-94.0	Mississippi Valley Siouan	Siouan	Nominal Categories
paa	Pa'a	2	Indefinite word same as 'one'	11.0	9.25	West Chadic	Afro-Asiatic	Nominal Categories
pms	Paamese	4	No indefinite, but definite article	-16.5	168.25	Oceanic	Austronesian	Nominal Categories
pno	Paiute (Northern)	5	No definite or indefinite article	42.0	-118.0	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
pal	Palauan	5	No definite or indefinite article	7.5	134.583333333	Palauan	Austronesian	Nominal Categories
plk	Palikur	5	No definite or indefinite article	3.0	-51.0	Palikur	Arawakan	Nominal Categories
pan	Panjabi	5	No definite or indefinite article	31.0	74.0	Indic	Indo-European	Nominal Categories
psh	Pashto	5	No definite or indefinite article	33.0	67.0	Iranian	Indo-European	Nominal Categories
psm	Passamaquoddy-Maliseet	4	No indefinite, but definite article	45.0	-67.0	Algonquian	Algic	Nominal Categories
pau	Paumarí	5	No definite or indefinite article	-6.0	-64.0	Arauan	Arauan	Nominal Categories
per	Pero	4	No indefinite, but definite article	9.58333333333	11.0	West Chadic	Afro-Asiatic	Nominal Categories
pia	Piaroa	5	No definite or indefinite article	5.0	-67.0	Maco-Piaroa	Sáliban	Nominal Categories
pga	Pilagá	5	No definite or indefinite article	-25.0	-60.0	Qom	Guaicuruan	Nominal Categories
pip	Pipil	1	Indefinite word distinct from 'one'	13.8333333333	-89.5833333333	Aztecan	Uto-Aztecan	Nominal Categories
prh	Pirahã	5	No definite or indefinite article	-7.0	-62.0	Mura	Mura	Nominal Categories
poh	Pohnpeian	1	Indefinite word distinct from 'one'	6.88333333333	158.25	Oceanic	Austronesian	Nominal Categories
pol	Polish	5	No definite or indefinite article	52.0	20.0	Slavic	Indo-European	Nominal Categories
pso	Pomo (Southeastern)	5	No definite or indefinite article	39.0	-122.5	Pomoan	Hokan	Nominal Categories
por	Portuguese	2	Indefinite word same as 'one'	39.0	-8.0	Romance	Indo-European	Nominal Categories
pra	Prasuni	2	Indefinite word same as 'one'	35.5	71.0	Nuristani	Indo-European	Nominal Categories
pul	Puluwat	5	No definite or indefinite article	7.33333333333	149.333333333	Oceanic	Austronesian	Nominal Categories
pur	Purépecha	2	Indefinite word same as 'one'	19.5	-101.666666667	Tarascan	Tarascan	Nominal Categories
pae	Páez	5	No definite or indefinite article	2.66666666667	-76.0	Páezan	Páezan	Nominal Categories
qaf	Qafar	5	No definite or indefinite article	12.0	42.0	Lowland East Cushitic	Afro-Asiatic	Nominal Categories
qia	Qiang	1	Indefinite word distinct from 'one'	32.0	102.666666667	Na-Qiangic	Sino-Tibetan	Nominal Categories
qhu	Quechua (Huallaga)	3	Indefinite affix	-9.5	-75.5	Quechuan	Quechuan	Nominal Categories
qim	Quechua (Imbabura)	5	No definite or indefinite article	0.333333333333	-78.0	Quechuan	Quechuan	Nominal Categories
qui	Quileute	1	Indefinite word distinct from 'one'	47.9166666667	-124.25	Chimakuan	Chimakuan	Nominal Categories
ram	Rama	1	Indefinite word distinct from 'one'	11.75	-83.75	Rama	Chibchan	Nominal Categories
rap	Rapanui	2	Indefinite word same as 'one'	-27.1166666667	-109.366666667	Oceanic	Austronesian	Nominal Categories
raw	Rawang	5	No definite or indefinite article	27.5	97.5	Nungish	Sino-Tibetan	Nominal Categories
rem	Remo	2	Indefinite word same as 'one'	18.0	82.0	Munda	Austro-Asiatic	Nominal Categories
res	Resígaro	5	No definite or indefinite article	-2.41666666667	-71.5	Japura-Colombia	Arawakan	Nominal Categories
ret	Retuarã	5	No definite or indefinite article	-0.5	-70.6666666667	Tucanoan	Tucanoan	Nominal Categories
rwe	Romani (Welsh)	4	No indefinite, but definite article	52.0	-4.0	Indic	Indo-European	Nominal Categories
rom	Romanian	2	Indefinite word same as 'one'	46.0	25.0	Romance	Indo-European	Nominal Categories
rov	Roviana	1	Indefinite word distinct from 'one'	-8.25	157.333333333	Oceanic	Austronesian	Nominal Categories
run	Runga	1	Indefinite word distinct from 'one'	10.3333333333	21.0	Maban	Maban	Nominal Categories
rus	Russian	5	No definite or indefinite article	56.0	38.0	Slavic	Indo-European	Nominal Categories
sno	Saami (Northern)	5	No definite or indefinite article	69.0	24.0	Saami	Uralic	Nominal Categories
slb	Saliba (in Papua New Guinea)	1	Indefinite word distinct from 'one'	-10.5833333333	150.716666667	Oceanic	Austronesian	Nominal Categories
sam	Samoan	1	Indefinite word distinct from 'one'	-13.9166666667	-171.833333333	Oceanic	Austronesian	Nominal Categories
sdw	Sandawe	1	Indefinite word distinct from 'one'	-5.0	35.0	Sandawe	Sandawe	Nominal Categories
stl	Santali	2	Indefinite word same as 'one'	24.5	87.0	Munda	Austro-Asiatic	Nominal Categories
src	Sarcee	5	No definite or indefinite article	52.5	-116.0	Athapaskan	Na-Dene	Nominal Categories
sar	Sare	5	No definite or indefinite article	-4.5	143.166666667	Sepik Hill	Sepik	Nominal Categories
svs	Savosavo	4	No indefinite, but definite article	-9.13333333333	159.8	Savosavo	Solomons East Papuan	Nominal Categories
scr	Serbian-Croatian	5	No definite or indefinite article	44.0	19.0	Slavic	Indo-European	Nominal Categories
sna	Shina	5	No definite or indefinite article	36.0	74.0	Indic	Indo-European	Nominal Categories
shk	Shipibo-Konibo	5	No definite or indefinite article	-7.5	-75.0	Panoan	Pano-Tacanan	Nominal Categories
sia	Siane	5	No definite or indefinite article	-6.08333333333	145.2	Siane-Yagaria	Trans-New Guinea	Nominal Categories
sir	Siar	1	Indefinite word distinct from 'one'	-4.66666666667	152.916666667	Oceanic	Austronesian	Nominal Categories
sid	Sidaama	5	No definite or indefinite article	6.66666666667	38.5	Highland East Cushitic	Afro-Asiatic	Nominal Categories
skk	Sikkimese	2	Indefinite word same as 'one'	27.8333333333	88.5	Bodic	Sino-Tibetan	Nominal Categories
sio	Sio	1	Indefinite word distinct from 'one'	-5.95	147.333333333	Oceanic	Austronesian	Nominal Categories
qum	Sipakapense	2	Indefinite word same as 'one'	15.25	-91.75	Mayan	Mayan	Nominal Categories
srn	Sirionó	5	No definite or indefinite article	-15.5833333333	-64.0	Maweti-Guarani	Tupian	Nominal Categories
sro	Siroi	5	No definite or indefinite article	-5.5	146.0	Rai Coast	Trans-New Guinea	Nominal Categories
sis	Sisiqa	1	Indefinite word distinct from 'one'	-7.0	156.833333333	Oceanic	Austronesian	Nominal Categories
sla	Slave	5	No definite or indefinite article	67.0	-125.0	Athapaskan	Na-Dene	Nominal Categories
som	Somali	4	No indefinite, but definite article	3.0	45.0	Lowland East Cushitic	Afro-Asiatic	Nominal Categories
stn	Sotho (Northern)	5	No definite or indefinite article	-24.0	29.0	Bantu	Niger-Congo	Nominal Categories
tou	Southern Toussian	1	Indefinite word distinct from 'one'	11.0	-4.66666666667	Tusia	Niger-Congo	Nominal Categories
spa	Spanish	2	Indefinite word same as 'one'	40.0	-4.0	Romance	Indo-European	Nominal Categories
squ	Squamish	1	Indefinite word distinct from 'one'	49.6666666667	-123.166666667	Central Salish	Salishan	Nominal Categories
sti	Stieng	5	No definite or indefinite article	11.8333333333	106.75	Bahnaric	Austro-Asiatic	Nominal Categories
sul	Sulka	5	No definite or indefinite article	-5.08333333333	151.916666667	Sulka	Sulka	Nominal Categories
sun	Sundanese	4	No indefinite, but definite article	-7.0	107.0	Malayo-Sumbawan	Austronesian	Nominal Categories
sup	Supyire	1	Indefinite word distinct from 'one'	11.5	-5.58333333333	Senufo	Niger-Congo	Nominal Categories
swe	Swedish	2	Indefinite word same as 'one'	60.0	15.0	Germanic	Indo-European	Nominal Categories
tab	Taba	5	No definite or indefinite article	0.0	127.5	South Halmahera - West New Guinea	Austronesian	Nominal Categories
tac	Tacana	5	No definite or indefinite article	-13.5	-68.0	Tacanan	Pano-Tacanan	Nominal Categories
tah	Tahitian	2	Indefinite word same as 'one'	-17.6666666667	-149.583333333	Oceanic	Austronesian	Nominal Categories
taf	Taiof	1	Indefinite word distinct from 'one'	-5.53333333333	154.633333333	Oceanic	Austronesian	Nominal Categories
taj	Tajik	1	Indefinite word distinct from 'one'	38.6666666667	70.0	Iranian	Indo-European	Nominal Categories
tkl	Takelma	5	No definite or indefinite article	42.5	-123.0	Takelma	Takelma	Nominal Categories
tam	Tamang (Eastern)	2	Indefinite word same as 'one'	27.5	85.666666666667	Bodic	Sino-Tibetan	Nominal Categories
tce	Tarahumara (Central)	2	Indefinite word same as 'one'	27.5	-107.5	Tarahumaran	Uto-Aztecan	Nominal Categories
twe	Tarahumara (Western)	2	Indefinite word same as 'one'	27.5	-108.0	Tarahumaran	Uto-Aztecan	Nominal Categories
tar	Tariana	2	Indefinite word same as 'one'	1.0	-69.1666666667	Japura-Colombia	Arawakan	Nominal Categories
tas	Tashlhiyt	3	Indefinite affix	31.0	-5.0	Berber	Afro-Asiatic	Nominal Categories
tvo	Tatar	5	No definite or indefinite article	56.0	49.5	Turkic	Altaic	Nominal Categories
tts	Tati (Southern)	2	Indefinite word same as 'one'	36.0	49.6666666667	Iranian	Indo-European	Nominal Categories
tau	Tauya	1	Indefinite word distinct from 'one'	-5.75	145.333333333	Rai Coast	Trans-New Guinea	Nominal Categories
tne	Temne	3	Indefinite affix	8.66666666667	-13.0833333333	Northern Mel	Niger-Congo	Nominal Categories
ten	Tennet	5	No definite or indefinite article	4.41666666667	32.5	South Surmic	Eastern Sudanic	Nominal Categories
tee	Tepehua (Huehuetla)	2	Indefinite word same as 'one'	20.5	-98.0	Totonacan	Totonacan	Nominal Categories
tep	Tepehua (Tlachichilco)	2	Indefinite word same as 'one'	20.5833333333	-98.25	Totonacan	Totonacan	Nominal Categories
tpn	Tepehuan (Northern)	4	No indefinite, but definite article	26.3333333333	-107.0	Tepiman	Uto-Aztecan	Nominal Categories
tps	Tepehuan (Southeastern)	2	Indefinite word same as 'one'	23.0	-104.5	Tepiman	Uto-Aztecan	Nominal Categories
tes	Teso	5	No definite or indefinite article	1.83333333333	33.8333333333	Eastern Nilotic	Eastern Sudanic	Nominal Categories
ttn	Tetun	2	Indefinite word same as 'one'	-9.0	126.0	Central Malayo-Polynesian	Austronesian	Nominal Categories
tha	Thai	1	Indefinite word distinct from 'one'	16.0	101.0	Kam-Tai	Tai-Kadai	Nominal Categories
tmo	Tibetan (Modern Literary)	2	Indefinite word same as 'one'	29.8333333333	91.5	Bodic	Sino-Tibetan	Nominal Categories
tid	Tidore	2	Indefinite word same as 'one'	0.75	127.5	North Halmaheran	North Halmaheran	Nominal Categories
tgk	Tigak	1	Indefinite word distinct from 'one'	-2.71666666667	150.8	Oceanic	Austronesian	Nominal Categories
tig	Tigrinya	2	Indefinite word same as 'one'	14.5	38.5	Semitic	Afro-Asiatic	Nominal Categories
tgr	Tigré	2	Indefinite word same as 'one'	16.5	38.5	Semitic	Afro-Asiatic	Nominal Categories
tja	Tiipay (Jamul)	4	No indefinite, but definite article	32.1666666667	-116.5	Yuman	Hokan	Nominal Categories
tik	Tikar	1	Indefinite word distinct from 'one'	5.83333333333	11.6666666667	Tikar	Niger-Congo	Nominal Categories
tin	Tinrin	4	No indefinite, but definite article	-21.6666666667	165.75	Oceanic	Austronesian	Nominal Categories
tiw	Tiwi	5	No definite or indefinite article	-11.5	131.0	Tiwian	Tiwian	Nominal Categories
tla	Tolai	1	Indefinite word distinct from 'one'	-4.25	152.083333333	Oceanic	Austronesian	Nominal Categories
tng	Tongan	1	Indefinite word distinct from 'one'	-21.1666666667	-175.166666667	Oceanic	Austronesian	Nominal Categories
tri	Trique (Copala)	2	Indefinite word same as 'one'	17.1666666667	-97.9166666667	Trique	Oto-Manguean	Nominal Categories
tgl	Tshangla	2	Indefinite word same as 'one'	27.8333333333	92.1666666667	Bodic	Sino-Tibetan	Nominal Categories
tsi	Tsimshian (Coast)	4	No indefinite, but definite article	52.5	-129.0	Tsimshianic	Tsimshianic	Nominal Categories
ttu	Tsova-Tush	5	No definite or indefinite article	42.5	45.5	Nakh	Nakh-Daghestanian	Nominal Categories
tbu	Tubu	4	No indefinite, but definite article	16.0	15.0	Western Saharan	Saharan	Nominal Categories
tuc	Tucano	5	No definite or indefinite article	0.5	-69.1666666667	Tucanoan	Tucanoan	Nominal Categories
tuk	Tukang Besi	4	No indefinite, but definite article	-5.5	123.5	Celebic	Austronesian	Nominal Categories
tul	Tulu	5	No definite or indefinite article	12.75	75.3333333333	Dravidian	Dravidian	Nominal Categories
tnk	Tungak	1	Indefinite word distinct from 'one'	-2.55	150.25	Oceanic	Austronesian	Nominal Categories
tna	Turkana	5	No definite or indefinite article	3.0	35.5	Eastern Nilotic	Eastern Sudanic	Nominal Categories
tur	Turkish	2	Indefinite word same as 'one'	39.0	35.0	Turkic	Altaic	Nominal Categories
tte	Tutelo	3	Indefinite affix	37.6666666667	-78.75	Ohio Valley Siouan	Siouan	Nominal Categories
tvt	Tutsa	5	No definite or indefinite article	27.5	96.5	Brahmaputran	Sino-Tibetan	Nominal Categories
tvl	Tuvaluan	1	Indefinite word distinct from 'one'	-8.5	179.166666667	Oceanic	Austronesian	Nominal Categories
tuv	Tuvan	5	No definite or indefinite article	52.0	95.0	Turkic	Altaic	Nominal Categories
tzu	Tzutujil	1	Indefinite word distinct from 'one'	14.6666666667	-91.3333333333	Mayan	Mayan	Nominal Categories
tsh	Tümpisa Shoshone	5	No definite or indefinite article	37.0	-117.0	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
uby	Ubykh	3	Indefinite affix	43.6666666667	39.6666666667	Northwest Caucasian	Northwest Caucasian	Nominal Categories
ukr	Ukrainian	5	No definite or indefinite article	49.0	33.0	Slavic	Indo-European	Nominal Categories
uli	Ulithian	5	No definite or indefinite article	9.91666666667	139.583333333	Oceanic	Austronesian	Nominal Categories
ung	Ungarinjin	4	No indefinite, but definite article	-16.3333333333	126.0	Worrorran	Worrorran	Nominal Categories
ura	Ura	2	Indefinite word same as 'one'	-18.6666666667	169.083333333	Oceanic	Austronesian	Nominal Categories
url	Urak Lawoi'	4	No indefinite, but definite article	8.0	98.3333333333	Malayo-Sumbawan	Austronesian	Nominal Categories
urd	Urdu	5	No definite or indefinite article	25.0	67.0	Indic	Indo-European	Nominal Categories
